,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density
990,RDU-MCO,335,339,38833,47905,57.42754359,52.84299508,9585665,11058,74,0.090909091,4,0.810625196,11,RDU,MCO,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,28.42939949,-81.30899811,Orlando,534.0063315,,,1927699,992
991,RDU-MDW,340,359,39892,51756,56.92788405,52.94213379,23815574,27265,74,0.090909091,19,0.770770539,11,RDU,MDW,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,41.785999,-87.752403,Chicago,631.8766261,,,8595181,4576.6
992,RDU-MSY,17,18,985,2431,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.405183052,11,RDU,MSY,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,29.99340057,-90.25800323,New Orleans,779.3671752,,,925443,891.2
993,RDU-PHX,6,7,788,858,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.918414918,11,RDU,PHX,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,33.435302,-112.005905,Phoenix,1890.519341,,,4047095,1251.8
994,RDU-STL,47,48,5674,6721,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.84421961,11,RDU,STL,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,38.748697,-90.370003,St Louis,667.4436725,,,,
995,RDU-TPA,224,225,21494,32032,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.671016484,11,RDU,TPA,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,27.97550011,-82.53320313,Tampa,587.1282173,,,2683956,1340.7
996,RIC-ATL,308,315,31788,44044,57.42754359,52.84299508,9585665,11058,74,0.090909091,7,0.721732813,11,RIC,ATL,large_airport,37.50519943,-77.31970215,Richmond,large_airport,33.6367,-84.428101,Atlanta,480.8550909,1008069,1477,5046555,1419.9
997,RNO-DEN,158,178,20521,24418,57.42754359,52.84299508,19171330,22116,74,0.090909091,20,0.84040462,11,RNO,DEN,large_airport,39.49909973,-119.7679977,Reno,large_airport,39.86169815,-104.6729965,Denver,804.1144948,463328,889.9,2650725,1805.7
998,RNO-LAS,1065,1087,121296,158119,56.92788405,52.94213379,23815574,27265,74,0.090909091,22,0.767118436,11,RNO,LAS,large_airport,39.49909973,-119.7679977,Reno,large_airport,36.083361,-115.151817,Las Vegas,345.3412876,463328,889.9,2150373,1754.7
999,RNO-LAX,326,330,33551,46618,57.42754359,52.84299508,9585665,11058,74,0.090909091,4,0.719700545,11,RNO,LAX,large_airport,39.49909973,-119.7679977,Reno,large_airport,33.942501,-118.407997,Los Angeles,390.5077857,463328,889.9,12121244,3267.6
1000,RNO-MDW,29,30,4553,5075,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.897142857,11,RNO,MDW,large_airport,39.49909973,-119.7679977,Reno,large_airport,41.785999,-87.752403,Chicago,1680.381638,463328,889.9,8595181,4576.6
1001,RNO-OAK,177,188,19544,25599,54.9292459,53.33868862,9288488,10298,74,0.090909091,11,0.763467323,11,RNO,OAK,large_airport,39.49909973,-119.7679977,Reno,large_airport,37.721298,-122.221001,Oakland,180.7139085,463328,889.9,437548,2917.1
1002,RNO-PHX,165,166,20021,23595,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.84852723,11,RNO,PHX,large_airport,39.49909973,-119.7679977,Reno,large_airport,33.435302,-112.005905,Phoenix,600.9435719,463328,889.9,4047095,1251.8
1003,RNO-SAN,235,239,22227,36965,54.9292459,53.33868862,9288488,10298,74,0.090909091,4,0.601298526,11,RNO,SAN,large_airport,39.49909973,-119.7679977,Reno,large_airport,32.73360062,-117.1900024,San Diego,488.1899117,463328,889.9,3084174,1675.9
1004,RNO-SJC,149,151,16434,22843,54.9292459,53.33868862,9288488,10298,74,0.090909091,2,0.719432649,11,RNO,SJC,large_airport,39.49909973,-119.7679977,Reno,large_airport,37.362452,-121.929188,San Jose,188.3175855,463328,889.9,1729879,2229
1005,ROC-BWI,285,296,34724,41939,56.59477769,53.00822626,14229909,16207,74,0.090909091,11,0.827964425,11,ROC,BWI,medium_airport,43.1189,-77.672401,Rochester,large_airport,39.1754,-76.668297,Baltimore,277.1192276,737309,2276.9,2205092,2872.8
1006,ROC-MCO,95,101,13148,14449,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.909959167,11,ROC,MCO,medium_airport,43.1189,-77.672401,Rochester,large_airport,28.42939949,-81.30899811,Orlando,1032.890669,737309,2276.9,1927699,992
1007,ROC-TPA,89,93,11193,13175,54.9292459,53.33868862,13932732,15447,74,0.090909091,4,0.849563567,11,ROC,TPA,medium_airport,43.1189,-77.672401,Rochester,large_airport,27.97550011,-82.53320313,Tampa,1078.832065,737309,2276.9,2683956,1340.7
1008,RSW-ATL,26,31,4266,4550,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.937582418,11,RSW,ATL,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,33.6367,-84.428101,Atlanta,514.570872,84694,809.2,5046555,1419.9
1009,RSW-BDL,121,124,15695,18743,56.59477769,53.00822626,14229909,16207,74,0.090909091,3,0.837379288,11,RSW,BDL,large_airport,26.53619957,-81.75520325,Fort Myers,medium_airport,41.93851,-72.688066,Hartford,1180.019364,84694,809.2,907046,2722.5
1010,RSW-BNA,40,41,5203,5720,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.909615385,11,RSW,BNA,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,36.12450027,-86.67819977,Nashville,721.599943,84694,809.2,1098486,541.3
1011,RSW-BUF,32,33,3318,4576,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.725087413,11,RSW,BUF,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,42.94049835,-78.73220062,Buffalo,1143.604951,84694,809.2,1004655,2446.1
1012,RSW-BWI,566,581,74673,85738,57.42754359,52.84299508,19171330,22116,74,0.090909091,15,0.870944039,11,RSW,BWI,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,39.1754,-76.668297,Baltimore,919.4338674,84694,809.2,2205092,2872.8
1013,RSW-CLE,11,12,1282,1573,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.815003179,11,RSW,CLE,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,41.4117012,-81.84980011,Cleveland,1025.310652,84694,809.2,1683059,1904
1014,RSW-CMH,217,222,26630,31319,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.850282576,11,RSW,CMH,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,39.998001,-82.891899,Columbus,930.0544397,84694,809.2,1556848,1559.5
1015,RSW-DAL,77,78,9070,11011,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.823721733,11,RSW,DAL,large_airport,26.53619957,-81.75520325,Fort Myers,medium_airport,32.847099,-96.851799,Dallas,1005.173691,84694,809.2,5668165,1522.2
1016,RSW-GRR,73,77,8173,10439,54.9292459,53.33868862,4644244,5149,74,0.090909091,4,0.782929399,11,RSW,GRR,large_airport,26.53619957,-81.75520325,Fort Myers,medium_airport,42.88079834,-85.52279663,Grand Rapids,1146.587384,84694,809.2,604311,1719.6
1017,RSW-IND,218,224,25809,31174,54.9292459,53.33868862,4644244,5149,74,0.090909091,6,0.827901456,11,RSW,IND,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,39.7173,-86.294403,Indianapolis,945.3719138,84694,809.2,1659305,928.2
1018,RSW-MCI,47,48,5980,8225,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.727051672,11,RSW,MCI,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,39.2976,-94.713898,Kansas City,1155.28353,84694,809.2,1644497,602.6
1019,RSW-MDW,432,456,55881,64496,56.59477769,53.00822626,14229909,16207,74,0.090909091,24,0.866425825,11,RSW,MDW,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,41.785999,-87.752403,Chicago,1105.098218,84694,809.2,8595181,4576.6
1020,RSW-MKE,220,227,28221,33412,56.59477769,53.00822626,14229909,16207,74,0.090909091,7,0.844636657,11,RSW,MKE,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,42.94720078,-87.89659882,Milwaukee,1183.138312,84694,809.2,1340981,2379
1021,RSW-PIT,71,72,9144,10153,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.900620506,11,RSW,PIT,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,40.49150085,-80.23290253,Pittsburgh,965.7586197,84694,809.2,1720279,2100.7
1022,RSW-PVD,25,26,2934,3575,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.820699301,11,RSW,PVD,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,41.725038,-71.425668,Warwick,1200.57153,84694,809.2,82666,894
1023,RSW-STL,227,232,29261,34221,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.855059759,11,RSW,STL,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,38.748697,-90.370003,St Louis,978.8869743,84694,809.2,,
1024,SAN-ABQ,17,19,1109,2975,59.92584127,52.34730154,4941421,5909,74,0.090909091,2,0.372773109,11,SAN,ABQ,large_airport,32.73360062,-117.1900024,San Diego,medium_airport,35.040199,-106.609001,Albuquerque,628.2885221,3084174,1675.9,765693,1155.5
1025,SAN-ATL,65,66,7172,9295,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.771597633,11,SAN,ATL,large_airport,32.73360062,-117.1900024,San Diego,large_airport,33.6367,-84.428101,Atlanta,1891.53049,3084174,1675.9,5046555,1419.9
1026,SAN-AUS,76,79,10250,11764,59.92584127,52.34730154,9882842,11818,74,0.090909091,3,0.871302278,11,SAN,AUS,large_airport,32.73360062,-117.1900024,San Diego,large_airport,30.197535,-97.662015,Austin,1164.639981,3084174,1675.9,1659251,1165.6
1027,SAN-BNA,161,166,21781,24143,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.902166259,11,SAN,BNA,large_airport,32.73360062,-117.1900024,San Diego,large_airport,36.12450027,-86.67819977,Nashville,1751.029681,3084174,1675.9,1098486,541.3
1028,SAN-BWI,211,221,33204,36381,57.42754359,52.84299508,19171330,22116,74,0.090909091,10,0.912674198,11,SAN,BWI,large_airport,32.73360062,-117.1900024,San Diego,large_airport,39.1754,-76.668297,Baltimore,2294.961293,3084174,1675.9,2205092,2872.8
1029,SAN-DAL,385,406,50767,61327,56.17839474,53.09084185,18874153,21356,74,0.090909091,21,0.827808306,11,SAN,DAL,large_airport,32.73360062,-117.1900024,San Diego,medium_airport,32.847099,-96.851799,Dallas,1181.99412,3084174,1675.9,5668165,1522.2
1030,SAN-DEN,666,680,89224,98342,57.42754359,52.84299508,19171330,22116,74,0.090909091,14,0.907282748,11,SAN,DEN,large_airport,32.73360062,-117.1900024,San Diego,large_airport,39.86169815,-104.6729965,Denver,852.8168082,3084174,1675.9,2650725,1805.7
1031,SAN-EWR,53,55,5798,9275,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.625121294,11,SAN,EWR,large_airport,32.73360062,-117.1900024,San Diego,large_airport,40.692501,-74.168701,Newark,2425.34423,3084174,1675.9,306247,4508.4
1032,SAN-HOU,170,176,25637,28758,58.26030948,52.6777639,14527086,16967,74,0.090909091,6,0.891473677,11,SAN,HOU,large_airport,32.73360062,-117.1900024,San Diego,medium_airport,29.645399,-95.2789,Houston,1312.588746,3084174,1675.9,5650910,1394.6
1033,SAN-LAS,1156,1217,126150,174044,56.92788405,52.94213379,23815574,27265,74,0.090909091,61,0.724816713,11,SAN,LAS,large_airport,32.73360062,-117.1900024,San Diego,large_airport,36.083361,-115.151817,Las Vegas,258.5742499,3084174,1675.9,2150373,1754.7
1034,SAN-MCI,216,219,27953,31656,56.59477769,53.00822626,14229909,16207,74,0.090909091,3,0.883023755,11,SAN,MCI,large_airport,32.73360062,-117.1900024,San Diego,large_airport,39.2976,-94.713898,Kansas City,1333.515196,3084174,1675.9,1644497,602.6
1035,SAN-MCO,100,103,16117,17500,56.59477769,53.00822626,14229909,16207,74,0.090909091,3,0.920971429,11,SAN,MCO,large_airport,32.73360062,-117.1900024,San Diego,large_airport,28.42939949,-81.30899811,Orlando,2148.759671,3084174,1675.9,1927699,992
1036,SAN-MDW,347,394,51415,56533,57.42754359,52.84299508,19171330,22116,74,0.090909091,47,0.909468806,11,SAN,MDW,large_airport,32.73360062,-117.1900024,San Diego,large_airport,41.785999,-87.752403,Chicago,1728.012662,3084174,1675.9,8595181,4576.6
1037,SAN-MSY,99,115,10734,14605,56.59477769,53.00822626,14229909,16207,74,0.090909091,16,0.734953783,11,SAN,MSY,large_airport,32.73360062,-117.1900024,San Diego,large_airport,29.99340057,-90.25800323,New Orleans,1598.97533,3084174,1675.9,925443,891.2
1038,SAN-OAK,1197,1253,142162,179843,56.92788405,52.94213379,23815574,27265,74,0.090909091,56,0.790478362,11,SAN,OAK,large_airport,32.73360062,-117.1900024,San Diego,large_airport,37.721298,-122.221001,Oakland,446.1738826,3084174,1675.9,437548,2917.1
1039,SAN-PDX,250,254,27002,35942,56.59477769,53.00822626,14229909,16207,74,0.090909091,4,0.751265928,11,SAN,PDX,large_airport,32.73360062,-117.1900024,San Diego,large_airport,45.58869934,-122.5979996,Portland,932.5665716,3084174,1675.9,2036875,1881.6
1040,SAN-PHX,1110,1157,119171,162922,56.59477769,53.00822626,14229909,16207,74,0.090909091,47,0.731460453,11,SAN,PHX,large_airport,32.73360062,-117.1900024,San Diego,large_airport,33.435302,-112.005905,Phoenix,304.5773186,3084174,1675.9,4047095,1251.8
1041,SAN-RNO,239,243,22963,36289,54.9292459,53.33868862,9288488,10298,74,0.090909091,4,0.632781284,11,SAN,RNO,large_airport,32.73360062,-117.1900024,San Diego,large_airport,39.49909973,-119.7679977,Reno,488.1899117,3084174,1675.9,463328,889.9
1042,SAN-SAT,180,182,21298,25740,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.827428127,11,SAN,SAT,large_airport,32.73360062,-117.1900024,San Diego,large_airport,29.533701,-98.469803,San Antonio,1129.462128,3084174,1675.9,1910785,1633.5
1043,SAN-SEA,107,112,12887,15397,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.83698123,11,SAN,SEA,large_airport,32.73360062,-117.1900024,San Diego,large_airport,47.449162,-122.311134,Seattle,1050.332684,3084174,1675.9,3438221,3412.2
1044,SAN-SFO,783,849,88883,111969,57.42754359,52.84299508,9585665,11058,74,0.090909091,66,0.793817932,11,SAN,SFO,large_airport,32.73360062,-117.1900024,San Diego,large_airport,37.61899948,-122.375,San Francisco,446.5497523,3084174,1675.9,3290197,7199.4
1045,SAN-SJC,1544,1614,172277,238296,56.92788405,52.94213379,23815574,27265,74,0.090909091,70,0.722953805,11,SAN,SJC,large_airport,32.73360062,-117.1900024,San Diego,large_airport,37.362452,-121.929188,San Jose,417.0042565,3084174,1675.9,1729879,2229
1046,SAN-SMF,1442,1491,165646,217310,57.42754359,52.84299508,19171330,22116,74,0.090909091,49,0.762256684,11,SAN,SMF,large_airport,32.73360062,-117.1900024,San Diego,large_airport,38.69540024,-121.5910034,Sacramento,479.6096326,3084174,1675.9,1924167,1971.3
1047,SAN-STL,164,190,23765,27388,58.26030948,52.6777639,14527086,16967,74,0.090909091,26,0.867715788,11,SAN,STL,large_airport,32.73360062,-117.1900024,San Diego,large_airport,38.748697,-90.370003,St Louis,1557.184372,3084174,1675.9,,
1048,SAT-ATL,192,197,21299,27456,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.775750291,11,SAT,ATL,large_airport,29.533701,-98.469803,San Antonio,large_airport,33.6367,-84.428101,Atlanta,874.1723947,1910785,1633.5,5046555,1419.9
1049,SAT-BNA,179,181,21396,25597,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.835879205,11,SAT,BNA,large_airport,29.533701,-98.469803,San Antonio,large_airport,36.12450027,-86.67819977,Nashville,821.753717,1910785,1633.5,1098486,541.3
1050,SAT-BWI,202,222,25561,34358,57.42754359,52.84299508,19171330,22116,74,0.090909091,20,0.74396065,11,SAT,BWI,large_airport,29.533701,-98.469803,San Antonio,large_airport,39.1754,-76.668297,Baltimore,1407.152521,1910785,1633.5,2205092,2872.8
1051,SAT-DAL,1090,1129,116671,157950,57.42754359,52.84299508,19171330,22116,74,0.090909091,39,0.738657803,11,SAT,DAL,large_airport,29.533701,-98.469803,San Antonio,medium_airport,32.847099,-96.851799,Dallas,247.5575527,1910785,1633.5,5668165,1522.2
1052,SAT-DEN,261,269,35867,40747,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.880236582,11,SAT,DEN,large_airport,29.533701,-98.469803,San Antonio,large_airport,39.86169815,-104.6729965,Denver,794.1704739,1910785,1633.5,2650725,1805.7
1053,SAT-ELP,210,217,20135,30574,56.59477769,53.00822626,14229909,16207,74,0.090909091,7,0.658566102,11,SAT,ELP,large_airport,29.533701,-98.469803,San Antonio,medium_airport,31.80719948,-106.3779984,El Paso,496.1152134,1910785,1633.5,794344,1015.8
1054,SAT-FLL,28,29,3047,4004,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.760989011,11,SAT,FLL,large_airport,29.533701,-98.469803,San Antonio,large_airport,26.072599,-80.152702,Fort Lauderdale,1145.265804,1910785,1633.5,182247,2029.7
1055,SAT-HOU,580,590,65209,82940,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.786218953,11,SAT,HOU,large_airport,29.533701,-98.469803,San Antonio,medium_airport,29.645399,-95.2789,Houston,192.2369799,1910785,1633.5,5650910,1394.6
1056,SAT-LAS,359,385,45761,58569,56.59477769,53.00822626,14229909,16207,74,0.090909091,26,0.781317762,11,SAT,LAS,large_airport,29.533701,-98.469803,San Antonio,large_airport,36.083361,-115.151817,Las Vegas,1068.588875,1910785,1633.5,2150373,1754.7
1057,SAT-LAX,101,102,12222,14443,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.846223084,11,SAT,LAX,large_airport,29.533701,-98.469803,San Antonio,large_airport,33.942501,-118.407997,Los Angeles,1210.449615,1910785,1633.5,12121244,3267.6
1058,SAT-MCI,83,85,9839,11869,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.828966215,11,SAT,MCI,large_airport,29.533701,-98.469803,San Antonio,large_airport,39.2976,-94.713898,Kansas City,706.1958322,1910785,1633.5,1644497,602.6
1059,SAT-MCO,167,170,20410,24489,56.59477769,53.00822626,14229909,16207,74,0.090909091,3,0.83343542,11,SAT,MCO,large_airport,29.533701,-98.469803,San Antonio,large_airport,28.42939949,-81.30899811,Orlando,1041.030734,1910785,1633.5,1927699,992
1060,SAT-MDW,204,227,24731,29268,58.26030948,52.6777639,14527086,16967,74,0.090909091,23,0.844984283,11,SAT,MDW,large_airport,29.533701,-98.469803,San Antonio,large_airport,41.785999,-87.752403,Chicago,1035.988312,1910785,1633.5,8595181,4576.6
1061,SAT-MSY,89,90,10815,12727,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.849768209,11,SAT,MSY,large_airport,29.533701,-98.469803,San Antonio,large_airport,29.99340057,-90.25800323,New Orleans,494.3995865,1910785,1633.5,925443,891.2
1062,SAT-OAK,64,65,6167,9152,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.673841783,11,SAT,OAK,large_airport,29.533701,-98.469803,San Antonio,large_airport,37.721298,-122.221001,Oakland,1475.741675,1910785,1633.5,437548,2917.1
1063,SAT-PHX,249,260,31462,36983,54.9292459,53.33868862,13932732,15447,74,0.090909091,11,0.850715193,11,SAT,PHX,large_airport,29.533701,-98.469803,San Antonio,large_airport,33.435302,-112.005905,Phoenix,842.3921917,1910785,1633.5,4047095,1251.8
1064,SAT-SAN,36,37,5486,6300,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.870793651,11,SAT,SAN,large_airport,29.533701,-98.469803,San Antonio,large_airport,32.73360062,-117.1900024,San Diego,1129.462128,1910785,1633.5,3084174,1675.9
1065,SAT-STL,205,212,24523,31971,56.17839474,53.09084185,18874153,21356,74,0.090909091,7,0.767038879,11,SAT,STL,large_airport,29.533701,-98.469803,San Antonio,large_airport,38.748697,-90.370003,St Louis,785.9270998,1910785,1633.5,,
1066,SAT-TPA,80,83,9134,13296,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.686973526,11,SAT,TPA,large_airport,29.533701,-98.469803,San Antonio,large_airport,27.97550011,-82.53320313,Tampa,972.3204822,1910785,1633.5,2683956,1340.7
1067,SDF-BWI,289,299,26784,41327,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.648099306,11,SDF,BWI,large_airport,38.1744,-85.736,Louisville,large_airport,39.1754,-76.668297,Baltimore,494.935862,1022630,936.9,2205092,2872.8
1068,SDF-DAL,108,112,11964,15444,57.42754359,52.84299508,9585665,11058,74,0.090909091,4,0.774669775,11,SDF,DAL,large_airport,38.1744,-85.736,Louisville,medium_airport,32.847099,-96.851799,Dallas,725.5119936,1022630,936.9,5668165,1522.2
1069,SDF-DEN,111,114,12694,15873,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.7997228,11,SDF,DEN,large_airport,38.1744,-85.736,Louisville,large_airport,39.86169815,-104.6729965,Denver,1023.74426,1022630,936.9,2650725,1805.7
1070,SDF-HOU,22,23,2508,3146,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.797202797,11,SDF,HOU,large_airport,38.1744,-85.736,Louisville,medium_airport,29.645399,-95.2789,Houston,802.9754466,1022630,936.9,5650910,1394.6
1071,SDF-LAS,44,45,6922,7700,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.898961039,11,SDF,LAS,large_airport,38.1744,-85.736,Louisville,large_airport,36.083361,-115.151817,Las Vegas,1623.784268,1022630,936.9,2150373,1754.7
1072,SDF-MCO,115,118,14051,16445,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.854423837,11,SDF,MCO,large_airport,38.1744,-85.736,Louisville,large_airport,28.42939949,-81.30899811,Orlando,718.5406971,1022630,936.9,1927699,992
1073,SDF-MDW,185,201,20027,28407,54.9292459,53.33868862,9288488,10298,74,0.090909091,16,0.705002288,11,SDF,MDW,large_airport,38.1744,-85.736,Louisville,large_airport,41.785999,-87.752403,Chicago,271.1659176,1022630,936.9,8595181,4576.6
1074,SDF-TPA,27,28,3122,3861,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.808598809,11,SDF,TPA,large_airport,38.1744,-85.736,Louisville,large_airport,27.97550011,-82.53320313,Tampa,726.8568514,1022630,936.9,2683956,1340.7
1075,SEA-DAL,80,83,10850,14000,54.9292459,53.33868862,9288488,10298,74,0.090909091,3,0.775,11,SEA,DAL,large_airport,47.449162,-122.311134,Seattle,medium_airport,32.847099,-96.851799,Dallas,1669.892718,3438221,3412.2,5668165,1522.2
1076,SEA-DEN,307,320,42051,46301,56.92788405,52.94213379,23815574,27265,74,0.090909091,13,0.908209326,11,SEA,DEN,large_airport,47.449162,-122.311134,Seattle,large_airport,39.86169815,-104.6729965,Denver,1024.123995,3438221,3412.2,2650725,1805.7
1077,SEA-LAS,309,319,39917,47291,56.17839474,53.09084185,18874153,21356,74,0.090909091,10,0.844071811,11,SEA,LAS,large_airport,47.449162,-122.311134,Seattle,large_airport,36.083361,-115.151817,Las Vegas,866.3333189,3438221,3412.2,2150373,1754.7
1078,SEA-MDW,178,211,26235,31022,57.42754359,52.84299508,19171330,22116,74,0.090909091,33,0.845690155,11,SEA,MDW,large_airport,47.449162,-122.311134,Seattle,large_airport,41.785999,-87.752403,Chicago,1733.354919,3438221,3412.2,8595181,4576.6
1079,SEA-OAK,694,734,73912,104842,56.92788405,52.94213379,23815574,27265,74,0.090909091,40,0.704984644,11,SEA,OAK,large_airport,47.449162,-122.311134,Seattle,large_airport,37.721298,-122.221001,Oakland,671.4810462,3438221,3412.2,437548,2917.1
1080,SEA-PHX,238,248,35106,41650,54.9292459,53.33868862,9288488,10298,74,0.090909091,10,0.842881152,11,SEA,PHX,large_airport,47.449162,-122.311134,Seattle,large_airport,33.435302,-112.005905,Phoenix,1106.838972,3438221,3412.2,4047095,1251.8
1081,SEA-SAN,106,125,15064,17622,56.59477769,53.00822626,14229909,16207,74,0.090909091,19,0.85484054,11,SEA,SAN,large_airport,47.449162,-122.311134,Seattle,large_airport,32.73360062,-117.1900024,San Diego,1050.332684,3438221,3412.2,3084174,1675.9
1082,SEA-SJC,394,409,42200,60246,56.17839474,53.09084185,18874153,21356,74,0.090909091,15,0.700461441,11,SEA,SJC,large_airport,47.449162,-122.311134,Seattle,large_airport,37.362452,-121.929188,San Jose,696.484722,3438221,3412.2,1729879,2229
1083,SEA-SMF,417,423,42661,60015,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.710838957,11,SEA,SMF,large_airport,47.449162,-122.311134,Seattle,large_airport,38.69540024,-121.5910034,Sacramento,605.3694271,3438221,3412.2,1924167,1971.3
1084,SFO-AUS,52,53,4472,7436,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.601398601,11,SFO,AUS,large_airport,37.61899948,-122.375,San Francisco,large_airport,30.197535,-97.662015,Austin,1504.009355,3290197,7199.4,1659251,1165.6
1085,SFO-BUR,433,473,42000,61919,57.42754359,52.84299508,9585665,11058,74,0.090909091,40,0.678305528,11,SFO,BUR,large_airport,37.61899948,-122.375,San Francisco,medium_airport,34.197703,-118.356378,Burbank,326.1933053,3290197,7199.4,107364,2634.1
1086,SFO-DAL,76,84,9774,12468,56.59477769,53.00822626,14229909,16207,74,0.090909091,8,0.783926853,11,SFO,DAL,large_airport,37.61899948,-122.375,San Francisco,medium_airport,32.847099,-96.851799,Dallas,1475.719598,3290197,7199.4,5668165,1522.2
1087,SFO-DEN,330,351,45247,52438,56.92788405,52.94213379,23815574,27265,74,0.090909091,21,0.862866623,11,SFO,DEN,large_airport,37.61899948,-122.375,San Francisco,large_airport,39.86169815,-104.6729965,Denver,967.0971317,3290197,7199.4,2650725,1805.7
1088,SFO-LAS,641,674,72216,96111,57.42754359,52.84299508,19171330,22116,74,0.090909091,33,0.751381215,11,SFO,LAS,large_airport,37.61899948,-122.375,San Francisco,large_airport,36.083361,-115.151817,Las Vegas,413.9325923,3290197,7199.4,2150373,1754.7
1089,SFO-LAX,829,966,85532,118547,57.42754359,52.84299508,9585665,11058,74,0.090909091,137,0.721502864,11,SFO,LAX,large_airport,37.61899948,-122.375,San Francisco,large_airport,33.942501,-118.407997,Los Angeles,337.4424033,3290197,7199.4,12121244,3267.6
1090,SFO-MDW,191,213,28092,32017,56.59477769,53.00822626,14229909,16207,74,0.090909091,22,0.877408877,11,SFO,MDW,large_airport,37.61899948,-122.375,San Francisco,large_airport,41.785999,-87.752403,Chicago,1854.540209,3290197,7199.4,8595181,4576.6
1091,SFO-PHX,512,544,54415,76352,56.17839474,53.09084185,18874153,21356,74,0.090909091,32,0.712685981,11,SFO,PHX,large_airport,37.61899948,-122.375,San Francisco,large_airport,33.435302,-112.005905,Phoenix,651.1448665,3290197,7199.4,4047095,1251.8
1092,SFO-SAN,824,887,87778,118504,58.26030948,52.6777639,14527086,16967,74,0.090909091,63,0.740717613,11,SFO,SAN,large_airport,37.61899948,-122.375,San Francisco,large_airport,32.73360062,-117.1900024,San Diego,446.5497523,3290197,7199.4,3084174,1675.9
