,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density,score
296,MDW-AUS,317,334,43534,49747,56.92788405,52.94213379,23815574,27265,74,0.090909091,17,0.875108047,11,MDW,AUS,large_airport,41.785999,-87.752403,Chicago,large_airport,30.197535,-97.662015,Austin,971.4415926,8595181,4576.6,1659251,1165.6,24.47459699
297,MDW-BDL,151,167,17040,22521,54.9292459,53.33868862,9288488,10298,74,0.090909091,16,0.756627148,11,MDW,BDL,large_airport,41.785999,-87.752403,Chicago,medium_airport,41.93851,-72.688066,Hartford,776.2687423,8595181,4576.6,907046,2722.5,13.63530747
298,MDW-BHM,161,175,16441,25647,56.59477769,53.00822626,14229909,16207,74,0.090909091,14,0.641049635,11,MDW,BHM,large_airport,41.785999,-87.752403,Chicago,medium_airport,33.562901,-86.753502,Birmingham,569.7429638,8595181,4576.6,704676,1713.4,12.82095128
299,MDW-BNA,643,685,69436,92429,58.26030948,52.6777639,14527086,16967,74,0.090909091,42,0.751236084,11,MDW,BNA,large_airport,41.785999,-87.752403,Chicago,large_airport,36.12450027,-86.67819977,Nashville,394.7904153,8595181,4576.6,1098486,541.3,18.04617485
300,MDW-BOS,284,315,37191,44804,57.42754359,52.84299508,19171330,22116,74,0.090909091,31,0.830082136,11,MDW,BOS,large_airport,41.785999,-87.752403,Chicago,large_airport,42.3643,-71.005203,Boston,860.6796664,8595181,4576.6,4208580,5505.8,19.87768928
301,MDW-BUF,210,227,24679,30030,57.42754359,52.84299508,9585665,11058,74,0.090909091,17,0.821811522,11,MDW,BUF,large_airport,41.785999,-87.752403,Chicago,large_airport,42.94049835,-78.73220062,Buffalo,468.3046648,8595181,4576.6,1004655,2446.1,18.13959692
302,MDW-BUR,90,99,10884,13158,56.59477769,53.00822626,14229909,16207,74,0.090909091,9,0.827177383,11,MDW,BUR,large_airport,41.785999,-87.752403,Chicago,medium_airport,34.197703,-118.356378,Burbank,1739.889031,8595181,4576.6,107364,2634.1,18.10710254
303,MDW-BWI,661,731,76260,100123,56.92788405,52.94213379,23815574,27265,74,0.090909091,70,0.761663154,11,MDW,BWI,large_airport,41.785999,-87.752403,Chicago,large_airport,39.1754,-76.668297,Baltimore,610.6195849,8595181,4576.6,2205092,2872.8,17.99046544
304,MDW-CHS,159,165,18092,22737,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.795707437,11,MDW,CHS,large_airport,41.785999,-87.752403,Chicago,medium_airport,32.898602,-80.040497,Charleston,744.8835955,8595181,4576.6,685517,875.3,21.83075636
305,MDW-CLE,439,472,44114,66521,56.59477769,53.00822626,14229909,16207,74,0.090909091,33,0.663159002,11,MDW,CLE,large_airport,41.785999,-87.752403,Chicago,large_airport,41.4117012,-81.84980011,Cleveland,306.8012954,8595181,4576.6,1683059,1904,15.02752056
306,MDW-CLT,146,155,13895,22958,54.9292459,53.33868862,9288488,10298,74,0.090909091,9,0.605235648,11,MDW,CLT,large_airport,41.785999,-87.752403,Chicago,large_airport,35.2140007,-80.94309998,Charlotte,584.1427649,8595181,4576.6,1516107,1091,11.11212911
307,MDW-CMH,534,569,54473,76970,58.26030948,52.6777639,14527086,16967,74,0.090909091,35,0.707717292,11,MDW,CMH,large_airport,41.785999,-87.752403,Chicago,large_airport,39.998001,-82.891899,Columbus,282.7860469,8595181,4576.6,1556848,1559.5,17.45822633
308,MDW-CVG,490,545,39921,70070,57.42754359,52.84299508,9585665,11058,74,0.090909091,55,0.56973027,11,MDW,CVG,large_airport,41.785999,-87.752403,Chicago,large_airport,39.048801,-84.667801,Cincinnati / Covington,249.2243959,8595181,4576.6,304445,,11.30440131
309,MDW-DAL,713,789,89916,107975,57.42754359,52.84299508,19171330,22116,74,0.090909091,76,0.832748321,11,MDW,DAL,large_airport,41.785999,-87.752403,Chicago,medium_airport,32.847099,-96.851799,Dallas,793.4738841,8595181,4576.6,5668165,1522.2,19.65993705
310,MDW-DCA,618,713,59985,88374,57.42754359,52.84299508,9585665,11058,74,0.090909091,95,0.678762985,11,MDW,DCA,large_airport,41.785999,-87.752403,Chicago,large_airport,38.8521,-77.037697,Washington,600.4892721,8595181,4576.6,4810669,4434,12.55400214
311,MDW-DEN,874,973,122954,140470,56.92788405,52.94213379,23815574,27265,74,0.090909091,99,0.875304335,11,MDW,DEN,large_airport,41.785999,-87.752403,Chicago,large_airport,39.86169815,-104.6729965,Denver,895.3276047,8595181,4576.6,2650725,1805.7,22.41971177
312,MDW-DTW,395,422,39476,57125,58.26030948,52.6777639,14527086,16967,74,0.090909091,27,0.691045952,11,MDW,DTW,large_airport,41.785999,-87.752403,Chicago,large_airport,42.21239853,-83.35340118,Detroit,228.3458309,8595181,4576.6,3522856,1871.2,17.49636659
313,MDW-EWR,487,547,50802,69641,57.42754359,52.84299508,9585665,11058,74,0.090909091,60,0.729484068,11,MDW,EWR,large_airport,41.785999,-87.752403,Chicago,large_airport,40.692501,-74.168701,Newark,710.8297004,8595181,4576.6,306247,4508.4,13.69207218
314,MDW-FLL,451,472,66151,72301,57.42754359,52.84299508,19171330,22116,74,0.090909091,21,0.914938936,11,MDW,FLL,large_airport,41.785999,-87.752403,Chicago,large_airport,26.072599,-80.152702,Fort Lauderdale,1166.492768,8595181,4576.6,182247,2029.7,28.68446799
315,MDW-GRR,308,336,31160,45260,56.59477769,53.00822626,14229909,16207,74,0.090909091,28,0.688466637,11,MDW,GRR,large_airport,41.785999,-87.752403,Chicago,medium_airport,42.88079834,-85.52279663,Grand Rapids,136.9135959,8595181,4576.6,604311,1719.6,16.78638154
316,MDW-HOU,657,722,85112,103263,57.42754359,52.84299508,19171330,22116,74,0.090909091,65,0.824225521,11,MDW,HOU,large_airport,41.785999,-87.752403,Chicago,medium_airport,29.645399,-95.2789,Houston,936.957934,8595181,4576.6,5650910,1394.6,19.35534957
317,MDW-IND,170,183,17361,24534,58.26030948,52.6777639,14527086,16967,74,0.090909091,13,0.707630227,11,MDW,IND,large_airport,41.785999,-87.752403,Chicago,large_airport,39.7173,-86.294403,Indianapolis,161.9497938,8595181,4576.6,1659305,928.2,18.19982476
318,MDW-JAX,71,72,6918,10153,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.681374963,11,MDW,JAX,large_airport,41.785999,-87.752403,Chicago,large_airport,30.49410057,-81.68789673,Jacksonville,848.6384338,8595181,4576.6,1220191,686.6,20.18826868
319,MDW-LAS,841,920,129972,141191,56.92788405,52.94213379,23815574,27265,74,0.090909091,79,0.920540261,11,MDW,LAS,large_airport,41.785999,-87.752403,Chicago,large_airport,36.083361,-115.151817,Las Vegas,1520.51221,8595181,4576.6,2150373,1754.7,25.6051548
320,MDW-LAX,549,601,82617,87787,57.42754359,52.84299508,19171330,22116,74,0.090909091,52,0.941107453,11,MDW,LAX,large_airport,41.785999,-87.752403,Chicago,large_airport,33.942501,-118.407997,Los Angeles,1750.464809,8595181,4576.6,12121244,3267.6,27.61864388
321,MDW-LGA,586,666,71527,83798,57.42754359,52.84299508,9585665,11058,74,0.090909091,80,0.853564524,11,MDW,LGA,large_airport,41.785999,-87.752403,Chicago,large_airport,40.777199,-73.872597,New York,725.0752175,8595181,4576.6,18972871,10768.2,19.32168715
322,MDW-MCI,755,838,77009,110205,56.92788405,52.94213379,23815574,27265,74,0.090909091,83,0.698779547,11,MDW,MCI,large_airport,41.785999,-87.752403,Chicago,large_airport,39.2976,-94.713898,Kansas City,404.5108904,8595181,4576.6,1644497,602.6,16.57124485
323,MDW-MCO,859,914,121875,135573,56.92788405,52.94213379,23815574,27265,74,0.090909091,55,0.898962183,11,MDW,MCO,large_airport,41.785999,-87.752403,Chicago,large_airport,28.42939949,-81.30899811,Orlando,989.6999981,8595181,4576.6,1927699,992,24.99952084
324,MDW-MHT,172,187,18431,27028,56.17839474,53.09084185,18874153,21356,74,0.090909091,15,0.681922451,11,MDW,MHT,large_airport,41.785999,-87.752403,Chicago,medium_airport,42.932598,-71.435699,Manchester,837.6711009,8595181,4576.6,167568,1388.9,14.34956881
325,MDW-MSP,604,670,65676,86372,57.42754359,52.84299508,9585665,11058,74,0.090909091,66,0.76038531,11,MDW,MSP,large_airport,41.785999,-87.752403,Chicago,large_airport,44.882,-93.221802,Minneapolis,348.6369291,8595181,4576.6,2856952,3035.5,16.09814411
326,MDW-MSY,333,357,40051,48931,56.17839474,53.09084185,18874153,21356,74,0.090909091,24,0.818519957,11,MDW,MSY,large_airport,41.785999,-87.752403,Chicago,large_airport,29.99340057,-90.25800323,New Orleans,825.008086,8595181,4576.6,925443,891.2,19.36707216
327,MDW-OAK,221,251,31728,38003,57.42754359,52.84299508,19171330,22116,74,0.090909091,30,0.834881457,11,MDW,OAK,large_airport,41.785999,-87.752403,Chicago,large_airport,37.721298,-122.221001,Oakland,1844.210269,8595181,4576.6,437548,2917.1,19.40258591
328,MDW-OMA,441,485,49098,64311,57.42754359,52.84299508,19171330,22116,74,0.090909091,44,0.763446378,11,MDW,OMA,large_airport,41.785999,-87.752403,Chicago,medium_airport,41.3032,-95.894096,Omaha,423.2711836,8595181,4576.6,806485,1299.2,17.86317363
329,MDW-ONT,113,118,17061,19775,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.862756005,11,MDW,ONT,large_airport,41.785999,-87.752403,Chicago,large_airport,34.05599976,-117.6009979,Ontario,1705.644917,8595181,4576.6,175223,1376.8,24.53783507
330,MDW-ORF,78,88,11594,13650,54.9292459,53.33868862,9288488,10298,74,0.090909091,10,0.849377289,11,MDW,ORF,large_airport,41.785999,-87.752403,Chicago,medium_airport,36.8946,-76.201202,Norfolk,703.9367071,8595181,4576.6,238556,1770.5,17.03143315
331,MDW-PDX,124,133,18559,20484,58.26030948,52.6777639,14527086,16967,74,0.090909091,9,0.906024214,11,MDW,PDX,large_airport,41.785999,-87.752403,Chicago,large_airport,45.58869934,-122.5979996,Portland,1751.247032,8595181,4576.6,2036875,1881.6,23.86395922
332,MDW-PHX,728,778,108137,118056,57.42754359,52.84299508,19171330,22116,74,0.090909091,50,0.915980552,11,MDW,PHX,large_airport,41.785999,-87.752403,Chicago,large_airport,33.435302,-112.005905,Phoenix,1443.466671,8595181,4576.6,4047095,1251.8,25.57292097
333,MDW-PVD,174,188,21482,28082,56.17839474,53.09084185,18874153,21356,74,0.090909091,14,0.764974005,11,MDW,PVD,large_airport,41.785999,-87.752403,Chicago,large_airport,41.725038,-71.425668,Warwick,842.4667016,8595181,4576.6,82666,894,17.03149357
334,MDW-RDU,325,347,35915,49547,57.42754359,52.84299508,19171330,22116,74,0.090909091,22,0.724867298,11,MDW,RDU,large_airport,41.785999,-87.752403,Chicago,large_airport,35.87760162,-78.78749847,Raleigh/Durham,631.8766261,8595181,4576.6,110943,,16.98081422
335,MDW-RNO,7,8,1010,1225,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.824489796,11,MDW,RNO,large_airport,41.785999,-87.752403,Chicago,large_airport,39.49909973,-119.7679977,Reno,1680.381638,8595181,4576.6,463328,889.9,13.76542775
336,MDW-RSW,461,488,59863,70243,56.59477769,53.00822626,14229909,16207,74,0.090909091,27,0.852227268,11,MDW,RSW,large_airport,41.785999,-87.752403,Chicago,large_airport,26.53619957,-81.75520325,Fort Myers,1105.098218,8595181,4576.6,84694,809.2,20.70585382
337,MDW-SAN,362,394,53453,58966,57.42754359,52.84299508,19171330,22116,74,0.090909091,32,0.906505444,11,MDW,SAN,large_airport,41.785999,-87.752403,Chicago,large_airport,32.73360062,-117.1900024,San Diego,1728.012662,8595181,4576.6,3084174,1675.9,24.17308266
338,MDW-SAT,219,237,28659,34645,56.92788405,52.94213379,23815574,27265,74,0.090909091,18,0.827218935,11,MDW,SAT,large_airport,41.785999,-87.752403,Chicago,large_airport,29.533701,-98.469803,San Antonio,1035.988312,8595181,4576.6,1910785,1633.5,20.56594396
339,MDW-SDF,276,295,27992,39468,57.42754359,52.84299508,9585665,11058,74,0.090909091,19,0.709232796,11,MDW,SDF,large_airport,41.785999,-87.752403,Chicago,large_airport,38.1744,-85.736,Louisville,271.1659176,8595181,4576.6,1022630,936.9,15.84954787
340,MDW-SEA,197,215,29310,33355,57.42754359,52.84299508,19171330,22116,74,0.090909091,18,0.878728826,11,MDW,SEA,large_airport,41.785999,-87.752403,Chicago,large_airport,47.449162,-122.311134,Seattle,1733.354919,8595181,4576.6,3438221,3412.2,22.39366316
341,MDW-SFO,190,202,29565,33250,57.42754359,52.84299508,9585665,11058,74,0.090909091,12,0.889172932,11,MDW,SFO,large_airport,41.785999,-87.752403,Chicago,large_airport,37.61899948,-122.375,San Francisco,1854.540209,8595181,4576.6,3290197,7199.4,21.76335372
342,MDW-SJC,105,115,15032,17415,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.863163939,11,MDW,SJC,large_airport,41.785999,-87.752403,Chicago,large_airport,37.362452,-121.929188,San Jose,1837.604904,8595181,4576.6,1729879,2229,19.1386796
343,MDW-SJU,20,21,2657,2860,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.929020979,11,MDW,SJU,large_airport,41.785999,-87.752403,Chicago,medium_airport,18.4395,-65.9992,San Juan,7961.729981,8595181,4576.6,1915105,2982.2,25.25995031
344,MDW-SLC,198,212,29379,33050,56.59477769,53.00822626,14229909,16207,74,0.090909091,14,0.88892587,11,MDW,SLC,large_airport,41.785999,-87.752403,Chicago,large_airport,40.785749,-111.979746,Salt Lake City,1258.810018,8595181,4576.6,1135344,700.3,22.0651866
345,MDW-SMF,88,96,13626,15400,56.59477769,53.00822626,14229909,16207,74,0.090909091,8,0.884805195,11,MDW,SMF,large_airport,41.785999,-87.752403,Chicago,large_airport,38.69540024,-121.5910034,Sacramento,1790.200491,8595181,4576.6,1924167,1971.3,21.30920014
346,MDW-STL,673,749,71627,97455,57.42754359,52.84299508,19171330,22116,74,0.090909091,76,0.734975117,11,MDW,STL,large_airport,41.785999,-87.752403,Chicago,large_airport,38.748697,-90.370003,St Louis,251.0826357,8595181,4576.6,300887,,17.91188084
347,MDW-TPA,529,578,73919,83359,56.92788405,52.94213379,23815574,27265,74,0.090909091,49,0.886754879,11,MDW,TPA,large_airport,41.785999,-87.752403,Chicago,large_airport,27.97550011,-82.53320313,Tampa,996.5886177,8595181,4576.6,2683956,1340.7,23.36062216
348,MDW-TUS,48,53,7196,8400,54.9292459,53.33868862,4644244,5149,74,0.090909091,5,0.856666667,11,MDW,TUS,large_airport,41.785999,-87.752403,Chicago,medium_airport,32.115004,-110.938053,Tucson,1439.655105,8595181,4576.6,875284,873.6,15.76589812
349,MEM-BWI,102,104,10461,14586,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.71719457,11,MEM,BWI,large_airport,35.04240036,-89.97669983,Memphis,large_airport,39.1754,-76.668297,Baltimore,787.3827203,1034498,1267.6,2205092,2872.8,21.26939614
350,MEM-DEN,81,83,9816,11583,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.847448847,11,MEM,DEN,large_airport,35.04240036,-89.97669983,Memphis,large_airport,39.86169815,-104.6729965,Denver,872.3184227,1034498,1267.6,2650725,1805.7,22.31138395
351,MEM-MCO,38,39,4241,5434,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.780456386,11,MEM,MCO,large_airport,35.04240036,-89.97669983,Memphis,large_airport,28.42939949,-81.30899811,Orlando,683.6142945,1034498,1267.6,1927699,992,20.78037518
352,MEM-MDW,189,207,17674,27027,57.42754359,52.84299508,9585665,11058,74,0.090909091,18,0.653938654,11,MEM,MDW,large_airport,35.04240036,-89.97669983,Memphis,large_airport,41.785999,-87.752403,Chicago,480.4962537,1034498,1267.6,8595181,4576.6,12.43174827
353,MHT-BWI,569,592,65881,84055,57.42754359,52.84299508,19171330,22116,74,0.090909091,23,0.783784427,11,MHT,BWI,medium_airport,42.932598,-71.435699,Manchester,large_airport,39.1754,-76.668297,Baltimore,376.592219,167568,1388.9,2205092,2872.8,22.75846164
354,MHT-MCO,274,287,35949,43470,56.92788405,52.94213379,23815574,27265,74,0.090909091,13,0.826984127,11,MHT,MCO,medium_airport,42.932598,-71.435699,Manchester,large_airport,28.42939949,-81.30899811,Orlando,1141.835225,167568,1388.9,1927699,992,22.68465976
355,MHT-MDW,189,205,22927,31283,57.42754359,52.84299508,19171330,22116,74,0.090909091,16,0.732890068,11,MHT,MDW,medium_airport,42.932598,-71.435699,Manchester,large_airport,41.785999,-87.752403,Chicago,837.6711009,167568,1388.9,8595181,4576.6,16.45867371
356,MKE-BWI,229,256,24062,35051,57.42754359,52.84299508,19171330,22116,74,0.090909091,27,0.686485407,11,MKE,BWI,large_airport,42.94720078,-87.89659882,Milwaukee,large_airport,39.1754,-76.668297,Baltimore,640.9364215,1340981,2379,2205092,2872.8,13.85229116
357,MKE-DEN,317,343,39727,47219,56.59477769,53.00822626,14229909,16207,74,0.090909091,26,0.841335056,11,MKE,DEN,large_airport,42.94720078,-87.89659882,Milwaukee,large_airport,39.86169815,-104.6729965,Denver,895.6329093,1340981,2379,2650725,1805.7,18.38480008
358,MKE-MCO,308,332,41507,46028,56.17839474,53.09084185,18874153,21356,74,0.090909091,24,0.901777179,11,MKE,MCO,large_airport,42.94720078,-87.89659882,Milwaukee,large_airport,28.42939949,-81.30899811,Orlando,1066.392777,1340981,2379,1927699,992,22.28927261
359,MKE-PHX,249,261,36394,40279,54.9292459,53.33868862,13932732,15447,74,0.090909091,12,0.903547754,11,MKE,PHX,large_airport,42.94720078,-87.89659882,Milwaukee,large_airport,33.435302,-112.005905,Phoenix,1460.003744,1340981,2379,4047095,1251.8,24.89411828
360,MSP-BWI,178,193,19780,27534,56.59477769,53.00822626,14229909,16207,74,0.090909091,15,0.718384543,11,MSP,BWI,large_airport,44.882,-93.221802,Minneapolis,large_airport,39.1754,-76.668297,Baltimore,936.1454283,2856952,3035.5,2205092,2872.8,14.16153654
361,MSP-DEN,482,527,61565,72926,56.92788405,52.94213379,23815574,27265,74,0.090909091,45,0.844211941,11,MSP,DEN,large_airport,44.882,-93.221802,Minneapolis,large_airport,39.86169815,-104.6729965,Denver,679.900867,2856952,3035.5,2650725,1805.7,20.59119502
362,MSP-MDW,652,720,66096,93236,57.42754359,52.84299508,9585665,11058,74,0.090909091,68,0.708910721,11,MSP,MDW,large_airport,44.882,-93.221802,Minneapolis,large_airport,41.785999,-87.752403,Chicago,348.6369291,2856952,3035.5,8595181,4576.6,14.57696006
363,MSP-PHX,208,226,33130,35696,58.26030948,52.6777639,14527086,16967,74,0.090909091,18,0.928115195,11,MSP,PHX,large_airport,44.882,-93.221802,Minneapolis,large_airport,33.435302,-112.005905,Phoenix,1275.720199,2856952,3035.5,4047095,1251.8,24.7786151
364,MSY-AUS,268,274,30967,38324,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.808031521,11,MSY,AUS,large_airport,29.99340057,-90.25800323,New Orleans,large_airport,30.197535,-97.662015,Austin,443.6178541,925443,891.2,1659251,1165.6,24.10079331
365,MSY-BWI,269,285,35528,42051,56.17839474,53.09084185,18874153,21356,74,0.090909091,16,0.844878838,11,MSY,BWI,large_airport,29.99340057,-90.25800323,New Orleans,large_airport,39.1754,-76.668297,Baltimore,998.3876695,925443,891.2,2205092,2872.8,20.01651121
366,MSY-DEN,274,282,38784,42350,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.91579693,11,MSY,DEN,large_airport,29.99340057,-90.25800323,New Orleans,large_airport,39.86169815,-104.6729965,Denver,1061.736724,925443,891.2,2650725,1805.7,30.42309129
367,MSY-MCO,441,447,51390,65975,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.778931413,11,MSY,MCO,large_airport,29.99340057,-90.25800323,New Orleans,large_airport,28.42939949,-81.30899811,Orlando,551.1820909,925443,891.2,1927699,992,26.06575896
368,MSY-MDW,304,331,37967,45488,56.17839474,53.09084185,18874153,21356,74,0.090909091,27,0.83465969,11,MSY,MDW,large_airport,29.99340057,-90.25800323,New Orleans,large_airport,41.785999,-87.752403,Chicago,825.008086,925443,891.2,8595181,4576.6,19.56146849
369,MSY-PHX,30,45,4516,5250,57.42754359,52.84299508,9585665,11058,74,0.090909091,15,0.860190476,11,MSY,PHX,large_airport,29.99340057,-90.25800323,New Orleans,large_airport,33.435302,-112.005905,Phoenix,1300.126894,925443,891.2,4047095,1251.8,17.10336936
370,OAK-AUS,102,106,13410,17850,57.42754359,52.84299508,9585665,11058,74,0.090909091,4,0.751260504,11,OAK,AUS,large_airport,37.721298,-122.221001,Oakland,large_airport,30.197535,-97.662015,Austin,1497.329756,437548,2917.1,1659251,1165.6,18.55466612
371,OAK-BWI,103,110,15047,17961,57.42754359,52.84299508,19171330,22116,74,0.090909091,7,0.83775959,11,OAK,BWI,large_airport,37.721298,-122.221001,Oakland,large_airport,39.1754,-76.668297,Baltimore,2446.672506,437548,2917.1,2205092,2872.8,19.55469348
372,OAK-DEN,507,546,59317,77141,57.42754359,52.84299508,19171330,22116,74,0.090909091,39,0.768942586,11,OAK,DEN,large_airport,37.721298,-122.221001,Oakland,large_airport,39.86169815,-104.6729965,Denver,957.1574387,437548,2917.1,2650725,1805.7,16.76885944
373,OAK-MCO,66,67,10444,11550,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.904242424,11,OAK,MCO,large_airport,37.721298,-122.221001,Oakland,large_airport,28.42939949,-81.30899811,Orlando,2437.755247,437548,2917.1,1927699,992,27.22356136
374,OAK-MDW,239,266,34554,39553,56.92788405,52.94213379,23815574,27265,74,0.090909091,27,0.873612621,11,OAK,MDW,large_airport,37.721298,-122.221001,Oakland,large_airport,41.785999,-87.752403,Chicago,1844.210269,437548,2917.1,8595181,4576.6,22.05112039
375,OAK-PDX,192,198,22795,28832,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.790614595,11,OAK,PDX,large_airport,37.721298,-122.221001,Oakland,large_airport,45.58869934,-122.5979996,Portland,543.3072412,437548,2917.1,2036875,1881.6,22.506615
376,OAK-PHX,708,744,84378,108892,56.92788405,52.94213379,23815574,27265,74,0.090909091,36,0.774877861,11,OAK,PHX,large_airport,37.721298,-122.221001,Oakland,large_airport,33.435302,-112.005905,Phoenix,646.2434313,437548,2917.1,4047095,1251.8,20.17512641
377,OKC-BWI,58,65,5994,8358,54.9292459,53.33868862,9288488,10298,74,0.090909091,7,0.717157215,11,OKC,BWI,medium_airport,35.393101,-97.6007,Oklahoma City,large_airport,39.1754,-76.668297,Baltimore,1179.680712,994284,413.7,2205092,2872.8,10.75563499
378,OKC-DEN,319,342,37700,46737,56.92788405,52.94213379,23815574,27265,74,0.090909091,23,0.806641419,11,OKC,DEN,medium_airport,35.393101,-97.6007,Oklahoma City,large_airport,39.86169815,-104.6729965,Denver,495.1544338,994284,413.7,2650725,1805.7,19.22118256
379,OKC-PHX,171,174,20300,24453,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.830163988,11,OKC,PHX,medium_airport,35.393101,-97.6007,Oklahoma City,large_airport,33.435302,-112.005905,Phoenix,833.1095318,994284,413.7,4047095,1251.8,23.21205812
380,OMA-DEN,326,352,40033,48634,57.42754359,52.84299508,19171330,22116,74,0.090909091,26,0.823148415,11,OMA,DEN,medium_airport,41.3032,-95.894096,Omaha,large_airport,39.86169815,-104.6729965,Denver,472.2018029,806485,1299.2,2650725,1805.7,19.12511119
381,OMA-MCO,7,8,1170,1225,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.955102041,11,OMA,MCO,medium_airport,41.3032,-95.894096,Omaha,large_airport,28.42939949,-81.30899811,Orlando,1210.750412,806485,1299.2,1927699,992,13.68166015
382,OMA-MDW,442,473,48581,63206,57.42754359,52.84299508,9585665,11058,74,0.090909091,31,0.768613739,11,OMA,MDW,medium_airport,41.3032,-95.894096,Omaha,large_airport,41.785999,-87.752403,Chicago,423.2711836,806485,1299.2,8595181,4576.6,16.60167663
383,OMA-PHX,293,322,39670,45227,56.59477769,53.00822626,14229909,16207,74,0.090909091,29,0.877130917,11,OMA,PHX,medium_airport,41.3032,-95.894096,Omaha,large_airport,33.435302,-112.005905,Phoenix,1037.066108,806485,1299.2,4047095,1251.8,19.79664105
384,ONT-DEN,178,182,25088,28686,56.59477769,53.00822626,14229909,16207,74,0.090909091,4,0.874572962,11,ONT,DEN,large_airport,34.05599976,-117.6009979,Ontario,large_airport,39.86169815,-104.6729965,Denver,818.6204502,175223,1376.8,2650725,1805.7,27.4601115
385,ONT-MDW,96,103,15476,16800,56.59477769,53.00822626,14229909,16207,74,0.090909091,7,0.921190476,11,ONT,MDW,large_airport,34.05599976,-117.6009979,Ontario,large_airport,41.785999,-87.752403,Chicago,1705.644917,175223,1376.8,8595181,4576.6,24.13981913
386,ONT-PDX,64,65,6763,9152,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.738964161,11,ONT,PDX,large_airport,34.05599976,-117.6009979,Ontario,large_airport,45.58869934,-122.5979996,Portland,838.4460366,175223,1376.8,2036875,1881.6,19.87838395
387,ONT-PHX,661,676,76891,94971,56.59477769,53.00822626,14229909,16207,74,0.090909091,15,0.809626096,11,ONT,PHX,large_airport,34.05599976,-117.6009979,Ontario,large_airport,33.435302,-112.005905,Phoenix,324.9270084,175223,1376.8,4047095,1251.8,26.12658105
388,ORF-BWI,248,260,28298,40008,57.42754359,52.84299508,19171330,22116,74,0.090909091,12,0.707308538,11,ORF,BWI,medium_airport,36.8946,-76.201202,Norfolk,large_airport,39.1754,-76.668297,Baltimore,159.3572861,238556,1770.5,2205092,2872.8,20.79288929
389,ORF-MCO,100,101,11814,14300,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.826153846,11,ORF,MCO,medium_airport,36.8946,-76.201202,Norfolk,large_airport,28.42939949,-81.30899811,Orlando,654.6330984,238556,1770.5,1927699,992,25.32797427
390,ORF-MDW,98,104,11947,14014,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.852504638,11,ORF,MDW,medium_airport,36.8946,-76.201202,Norfolk,large_airport,41.785999,-87.752403,Chicago,703.9367071,238556,1770.5,8595181,4576.6,19.77026532
391,PBI-BWI,410,427,51727,60422,56.17839474,53.09084185,18874153,21356,74,0.090909091,17,0.856095462,11,PBI,BWI,large_airport,26.68320084,-80.09559631,West Palm Beach,large_airport,39.1754,-76.668297,Baltimore,883.4152376,115877,796.4,2205092,2872.8,24.0942382
392,PDX-BUR,64,65,6158,9152,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.672858392,11,PDX,BUR,large_airport,45.58869934,-122.5979996,Portland,medium_airport,34.197703,-118.356378,Burbank,817.2622664,2036875,1881.6,107364,2634.1,17.89123775
393,PDX-DAL,91,93,12382,15413,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.803347823,11,PDX,DAL,large_airport,45.58869934,-122.5979996,Portland,medium_airport,32.847099,-96.851799,Dallas,1626.258643,2036875,1881.6,5668165,1522.2,23.041281
394,PDX-DEN,433,449,58430,67103,56.17839474,53.09084185,18874153,21356,74,0.090909091,16,0.870750935,11,PDX,DEN,large_airport,45.58869934,-122.5979996,Portland,large_airport,39.86169815,-104.6729965,Denver,991.3935539,2036875,1881.6,2650725,1805.7,26.14034733
